1538075437,videostart,0,0,0,0,0
1538075442,person,0.39,270,-1,399,221
1538075442,person,0.60,254,-1,398,221
1538075442,person,0.37,252,0,400,221
1538075442,person,0.40,252,-2,398,220
1538075442,person,0.55,258,-2,399,220
1538075442,person,0.46,253,-1,398,220
1538075442,person,0.38,255,-1,398,220
1538075442,person,0.26,219,1,398,223
1538075442,person,0.54,219,0,399,222
1538075442,person,0.81,203,3,399,223
1538075442,person,0.38,181,3,394,223
1538075443,person,0.32,85,0,317,223
1538075443,person,0.63,73,0,321,223
1538075443,person,0.26,73,0,299,222
1538075443,person,0.33,2,3,220,221
1538075443,person,0.65,0,2,186,226
1538075443,person,0.92,5,-2,173,223
1538075443,person,0.67,2,-2,160,221
1538075443,person,0.70,1,0,152,220
1538075443,person,0.64,-2,0,138,224
1538075443,person,0.54,-1,-1,134,224
1538075443,person,0.31,0,-2,126,225
1538075445,person,0.28,2,32,88,231
1538075445,person,0.25,1,41,98,232
1538075445,person,0.56,1,44,149,224
1538075445,person,0.93,2,58,157,224
1538075445,person,0.97,3,59,156,225
1538075445,person,0.95,2,60,160,224
1538075445,person,0.90,15,48,174,226
1538075445,person,0.93,22,49,173,226
1538075445,person,0.92,20,49,175,225
1538075445,person,0.96,24,47,185,225
1538075445,person,0.96,27,49,184,226
1538075446,person,0.98,36,48,187,225
1538075446,person,0.98,31,49,187,226
1538075446,person,0.99,36,50,190,226
1538075446,person,0.99,36,50,191,225
1538075446,person,0.98,34,51,192,226
1538075446,person,0.99,34,50,193,226
1538075446,person,0.98,32,51,195,226
1538075446,person,0.97,38,49,197,226
1538075446,person,0.97,44,48,200,226
1538075446,person,0.94,47,48,203,226
1538075446,person,0.94,50,48,204,226
1538075446,person,0.93,54,47,206,226
1538075446,person,0.94,56,48,208,226
1538075446,person,0.92,55,48,209,227
1538075446,person,0.95,56,48,209,226
1538075446,person,0.96,62,46,210,225
1538075446,person,0.97,63,45,212,225
1538075446,person,0.98,62,44,214,225
1538075446,person,0.98,64,43,215,225
1538075446,person,0.98,67,39,216,226
1538075446,person,0.98,66,38,218,227
1538075446,person,0.99,65,36,219,227
1538075446,person,0.99,63,36,221,227
1538075447,person,0.98,60,33,226,227
1538075447,person,0.96,61,32,226,226
1538075447,person,0.80,55,30,226,227
1538075447,person,0.79,55,27,231,227
1538075447,person,0.90,60,21,232,227
1538075447,person,0.55,59,10,236,225
1538075447,person,0.61,60,5,238,225
1538075447,person,0.60,48,0,251,226
1538075447,person,0.70,47,0,243,225
1538075447,person,0.64,37,1,259,224
1538075447,person,0.76,38,0,257,224
1538075447,person,0.76,38,-1,257,224
1538075447,person,0.89,41,0,259,224
1538075447,person,0.98,42,0,272,224
1538075447,person,0.99,44,0,275,225
1538075447,person,0.99,45,0,268,225
1538075447,person,1.00,43,0,278,225
1538075447,person,1.00,47,0,284,225
1538075447,person,1.00,51,0,288,225
1538075447,person,1.00,52,0,299,225
1538075447,person,1.00,51,1,305,225
1538075447,person,1.00,60,-1,305,225
1538075447,person,1.00,65,1,307,225
1538075448,person,1.00,69,2,313,225
1538075448,person,1.00,73,2,322,225
1538075448,person,0.99,85,0,351,223
1538075448,person,0.99,95,0,361,224
1538075448,person,1.00,97,0,373,223
1538075448,person,0.99,100,0,369,224
1538075448,person,0.98,103,1,392,223
1538075448,person,0.97,102,1,392,224
1538075448,person,0.92,98,1,392,224
1538075448,videoend,0,0,0,0,0
