ts,label,id,confidence,startX,startY,endX,endY
1539048830,person,0,1.00,74,0,330,225
1539048830,person,0,1.00,78,0,326,226
1539048830,person,0,1.00,70,1,333,224
1539048830,person,0,1.00,64,0,338,223
1539048830,person,0,1.00,59,0,338,223
1539048830,person,0,1.00,46,1,336,223
1539048830,person,0,1.00,30,4,349,223
1539048830,person,0,1.00,56,6,344,223
1539048830,person,0,1.00,76,2,343,223
1539048830,person,0,1.00,58,0,342,224
1539048831,person,0,1.00,68,0,348,226
1539048831,person,0,1.00,43,0,339,223
1539048831,person,0,1.00,60,1,341,223
1539048831,person,0,1.00,52,2,340,223
1539048831,person,0,1.00,62,2,345,223
1539048831,person,0,1.00,59,3,344,223
1539048831,person,0,1.00,74,5,339,224
1539048831,person,0,1.00,90,6,337,224
1539048831,person,0,1.00,85,10,347,224
1539048831,person,0,1.00,88,9,346,224
1539048831,person,0,1.00,82,11,356,224
1539048831,person,0,1.00,89,9,377,225
1539048831,person,0,1.00,87,3,386,224
1539048831,person,0,1.00,84,7,388,224
1539048831,person,0,1.00,52,3,381,223
1539048831,person,0,1.00,72,4,379,223
1539048832,person,0,1.00,83,0,383,225
1539048832,person,0,1.00,80,1,380,224
1539048832,person,0,1.00,67,1,379,223
1539048832,person,0,1.00,76,0,377,224
1539048832,person,0,1.00,69,0,382,224
1539048832,person,0,1.00,54,0,382,224
1539048832,person,0,1.00,72,0,374,224
1539048832,person,0,1.00,65,0,375,224
1539048832,person,0,1.00,51,0,374,224
1539048832,person,0,1.00,53,0,373,224
1539048832,person,0,1.00,65,0,376,224
1539048832,person,0,1.00,63,0,373,224
1539048832,person,0,1.00,56,1,372,224
1539048832,person,0,1.00,46,1,374,224
1539048832,person,0,1.00,44,1,372,224
1539048833,person,0,1.00,64,1,371,224
1539048833,person,0,1.00,66,1,372,224
1539048833,person,0,1.00,69,1,371,224
1539048833,person,0,1.00,69,1,373,224
1539048833,person,0,1.00,71,1,373,224
1539048833,person,0,1.00,68,1,371,224
1539048833,person,0,1.00,71,2,371,224
1539048833,person,0,1.00,68,1,372,224
1539048833,person,0,1.00,68,1,371,224
1539048833,person,0,1.00,62,1,372,224
1539048833,person,0,1.00,71,1,372,224
1539048833,person,0,1.00,71,1,370,224
1539048833,person,0,1.00,72,0,373,224
1539048833,person,0,1.00,72,0,372,224
1539048834,person,0,1.00,68,0,371,224
1539048834,person,0,1.00,77,0,371,224
1539048834,person,0,1.00,84,0,371,224
1539048834,person,0,1.00,85,0,372,224
1539048834,person,0,1.00,87,0,371,224
1539048834,person,0,1.00,79,0,373,224
1539048834,person,0,1.00,60,0,373,224
1539048834,person,0,1.00,56,0,373,224
1539048834,person,0,1.00,51,0,375,224
1539048834,person,0,1.00,58,0,374,224
1539048834,person,0,1.00,65,0,373,224
1539048834,person,0,1.00,54,0,373,224
1539048834,person,0,1.00,47,0,373,224
1539048834,person,0,1.00,48,0,375,224
1539048835,person,0,1.00,48,0,374,224
1539048835,person,0,1.00,53,0,373,224
1539048835,person,0,1.00,50,0,371,224
1539048835,person,0,1.00,60,0,372,224
1539048835,person,0,1.00,65,0,372,224
1539048835,person,0,1.00,71,0,372,224
1539048835,person,0,1.00,61,0,373,224
1539048835,person,0,1.00,66,0,373,224
1539048835,person,0,1.00,60,1,373,224
1539048835,person,0,1.00,56,0,374,224
1539048835,person,0,1.00,64,0,370,224
1539048835,person,0,1.00,63,0,370,224
1539048835,person,0,1.00,55,0,370,224
1539048835,person,0,1.00,58,0,371,224
1539048836,person,0,1.00,58,0,370,224
1539048836,person,0,1.00,52,0,373,224
1539048836,person,0,1.00,51,0,372,224
1539048836,person,0,1.00,65,0,371,224
1539048836,person,0,1.00,69,1,370,224
1539048836,person,0,1.00,74,1,368,224
1539048836,person,0,1.00,80,1,374,225
1539048836,person,0,1.00,76,1,375,225
1539048836,person,0,1.00,64,1,375,224
1539048836,person,0,1.00,49,1,373,224
1539048836,person,0,1.00,49,1,373,224
1539048836,person,0,1.00,56,1,374,224
1539048836,person,0,1.00,66,0,372,224
1539048836,person,0,1.00,67,0,373,224
1539048836,person,0,1.00,65,0,373,224
1539048837,person,0,1.00,66,1,374,224
1539048837,person,0,1.00,62,1,373,224
1539048837,person,0,1.00,60,0,371,224
1539048837,person,0,1.00,65,1,370,224
1539048837,person,0,1.00,69,1,370,224
1539048837,person,0,1.00,70,1,369,224
1539048837,person,0,1.00,67,1,371,224
1539048837,person,0,1.00,57,1,372,224
1539048837,person,0,1.00,57,1,371,224
1539048837,person,0,1.00,58,2,368,224
1539048837,person,0,1.00,47,1,373,224
1539048837,person,0,1.00,59,1,374,224
1539048837,person,0,1.00,49,1,377,224
1539048837,person,0,1.00,42,0,374,224
1539048838,person,0,1.00,49,0,372,224
1539048838,person,0,1.00,44,0,371,224
1539048838,person,0,1.00,44,0,372,224
1539048838,person,0,1.00,48,0,371,224
1539048838,person,0,1.00,54,0,372,224
1539048838,person,0,1.00,54,0,370,224
1539048838,person,0,1.00,51,0,371,224
1539048838,person,0,1.00,55,0,372,224
1539048838,person,0,1.00,65,0,370,224
1539048838,person,0,1.00,59,0,370,224
1539048838,person,0,1.00,57,0,373,224
1539048838,person,0,1.00,62,0,371,225
1539048838,person,0,1.00,57,0,372,225
1539048838,person,0,1.00,50,0,372,225
1539048838,person,0,1.00,54,0,375,225
1539048839,person,0,1.00,51,0,377,224
1539048839,person,0,1.00,51,0,377,224
1539048839,person,0,1.00,49,0,378,224
1539048839,person,0,1.00,46,0,378,224
1539048839,person,0,1.00,48,0,376,224
1539048839,person,0,1.00,50,0,375,224
1539048839,person,0,1.00,52,0,376,224
1539048839,person,0,1.00,52,0,374,224
1539048839,person,0,1.00,52,0,374,224
1539048839,person,0,1.00,48,0,376,224
1539048839,person,0,1.00,50,0,375,224
1539048839,person,0,1.00,55,0,376,224
1539048839,person,0,1.00,56,0,375,224
1539048839,person,0,1.00,55,0,374,224
1539048839,person,0,1.00,54,0,373,224
1539048840,person,0,1.00,52,0,375,224
1539048840,person,0,1.00,54,0,372,224
1539048840,person,0,1.00,52,0,373,224
1539048840,person,0,1.00,55,0,374,224
1539048840,person,0,1.00,55,0,373,224
1539048840,person,0,1.00,51,0,371,224
1539048840,person,0,1.00,49,0,376,224
1539048840,person,0,1.00,54,0,374,224
1539048840,person,0,1.00,50,0,375,224
1539048840,person,0,1.00,49,0,376,224
1539048840,person,0,1.00,44,0,374,224
1539048840,person,0,1.00,44,0,374,224
1539048840,person,0,1.00,44,0,373,224
1539048840,person,0,1.00,49,0,372,224
1539048841,person,0,1.00,49,0,372,224
1539048841,person,0,1.00,51,0,374,224
1539048841,person,0,1.00,48,0,374,224
1539048841,person,0,1.00,52,0,375,224
1539048841,person,0,1.00,46,0,374,224
1539048841,person,0,1.00,43,0,375,224
1539048841,person,0,1.00,49,0,374,224
1539048841,person,0,1.00,54,0,371,224
1539048841,person,0,1.00,56,0,370,223
1539048841,person,0,1.00,59,0,371,224
1539048841,person,0,1.00,59,0,370,224
1539048841,person,0,1.00,54,1,371,224
1539048841,person,0,1.00,55,0,372,224
1539048841,person,0,1.00,59,0,371,224
1539048842,person,0,1.00,63,1,373,224
1539048842,person,0,1.00,65,1,372,224
1539048842,person,0,1.00,62,0,372,224
1539048842,person,0,1.00,52,1,372,224
1539048842,person,0,1.00,52,1,373,224
1539048842,person,0,1.00,60,1,371,224
1539048842,person,0,1.00,59,0,374,224
1539048842,person,0,1.00,63,0,373,224
1539048842,person,0,1.00,65,1,371,224
1539048842,person,0,1.00,67,0,371,224
1539048842,person,0,1.00,63,0,373,224
1539048842,person,0,1.00,63,0,371,224
1539048842,person,0,1.00,57,0,372,224
1539048842,person,0,1.00,62,0,371,224
1539048843,person,0,1.00,63,1,370,224
1539048843,person,0,1.00,63,1,372,224
1539048843,person,0,1.00,62,0,372,224
1539048843,person,0,1.00,65,1,372,224
1539048843,person,0,1.00,62,1,372,224
1539048843,person,0,1.00,62,1,370,224
1539048843,person,0,1.00,68,1,371,224
1539048843,person,0,1.00,69,0,372,224
1539048843,person,0,1.00,64,0,372,224
1539048843,person,0,1.00,64,1,370,224
1539048843,person,0,1.00,67,1,371,224
1539048843,person,0,1.00,71,1,369,224
1539048843,person,0,1.00,76,1,370,224
1539048843,person,0,1.00,71,1,373,224
1539048844,person,0,1.00,66,1,371,224
1539048844,person,0,1.00,62,1,376,224
1539048844,person,0,1.00,73,1,372,224
1539048844,person,0,1.00,70,0,377,224
1539048844,person,0,1.00,80,0,377,224
1539048844,person,0,1.00,75,0,370,223
1539048844,person,0,1.00,61,0,366,224
1539048844,person,0,1.00,74,0,368,224
1539048844,person,0,1.00,70,1,365,223
1539048844,person,0,1.00,79,1,349,223
1539048844,person,0,1.00,73,3,342,223
1539048844,person,0,1.00,68,1,332,223
1539048844,person,0,1.00,68,2,330,223
1539048845,person,0,1.00,93,2,329,224
1539048845,person,0,1.00,93,2,327,224
1539048845,person,0,1.00,103,1,328,224
1539048845,person,0,1.00,108,1,330,224
1539048845,person,0,1.00,114,1,340,224
1539048845,person,0,1.00,117,0,343,224
1539048845,person,0,1.00,113,0,342,224
1539048845,person,0,1.00,112,1,340,224
1539048845,person,0,1.00,105,0,342,224
1539048845,person,0,1.00,109,1,345,224
1539048845,person,0,1.00,106,1,352,224
1539048845,person,0,0.99,114,3,358,225
1539048845,person,0,0.99,121,1,363,224
1539048846,person,0,1.00,117,0,366,225
1539048846,person,0,1.00,121,0,369,225
1539048846,person,0,1.00,125,0,372,225
1539048846,person,0,1.00,125,0,373,225
1539048846,person,0,1.00,123,0,368,225
1539048846,person,0,1.00,120,0,366,225
1539048846,person,0,1.00,123,0,363,225
1539048846,person,0,0.99,120,0,358,224
1539048846,person,0,0.99,122,0,358,224
1539048846,person,0,0.99,103,0,356,224
1539048846,person,0,0.99,119,0,354,224
1539048846,person,0,1.00,125,0,348,224
1539048846,person,0,0.99,127,-1,348,223
1539048846,person,0,0.98,125,0,358,224
1539048847,person,0,0.99,119,0,354,224
1539048847,person,0,0.99,105,3,352,224
1539048847,person,0,1.00,105,4,354,224
1539048847,person,0,1.00,104,11,358,224
1539048847,person,0,1.00,115,13,369,225
1539048847,person,0,0.99,111,17,372,225
1539048847,person,0,0.95,109,19,379,226
1539048847,person,0,0.97,118,23,392,224
1539048847,person,0,0.96,122,23,365,226
1539048847,person,0,0.95,132,23,351,225
1539048847,person,0,0.91,131,23,359,226
1539048847,person,0,0.98,140,23,305,224
1539048847,person,0,0.99,133,21,299,225
1539048847,person,0,0.99,120,23,281,224
1539048848,person,1,0.99,100,21,272,223
1539048848,person,1,0.99,77,22,266,224
1539048848,person,1,0.96,61,27,265,225
1539048848,person,1,0.85,45,29,270,223
1539048848,person,1,0.84,19,29,242,225
1539048848,person,1,0.88,10,41,242,225
1539048848,person,2,0.56,0,56,227,223
1539048849,person,1,0.64,0,2,132,223
1539048849,person,1,0.54,0,2,130,223
1539048849,person,1,0.95,1,2,132,223
1539048849,person,1,0.89,0,4,130,223
1539048849,person,1,0.90,0,4,131,223
1539048849,person,1,0.89,0,4,131,223
1539048850,person,1,0.64,0,3,132,222
1539048852,person,1,0.64,0,0,91,225
1539048852,person,1,0.81,0,1,92,223
1539048852,person,1,0.99,2,7,106,224
1539048852,person,2,0.99,0,9,110,223
1539048852,person,1,0.68,3,12,118,225
1539048852,person,2,0.93,58,28,144,219
1539048853,person,2,0.98,71,28,159,223
1539048853,person,1,0.98,82,31,168,223
1539048853,person,2,0.88,96,27,184,227
1539048853,person,1,0.60,106,27,188,218
1539048853,person,1,0.80,125,27,235,224
1539048853,person,1,0.97,139,28,237,221
1539048853,person,1,0.98,151,29,244,224
1539048853,person,1,0.97,157,29,246,224
1539048853,person,2,0.60,172,32,261,225
1539048853,person,2,0.97,171,31,258,224
1539048853,person,1,0.99,182,32,268,222
1539048853,person,1,0.90,183,32,277,220
1539048853,person,0,0.67,186,31,278,222
1539048854,person,0,0.55,199,28,334,228
1539048854,person,0,0.63,198,28,333,228
1539048854,person,1,0.54,199,27,317,228
1539048854,person,0,0.80,200,27,321,228
1539048854,person,0,0.94,203,24,310,228
1539048854,person,1,0.99,206,24,307,227
1539048854,person,1,0.99,208,26,315,227
1539048854,person,0,1.00,212,26,314,225
1539048854,person,1,1.00,216,23,323,225
1539048854,person,0,1.00,222,22,330,223
1539048855,person,1,0.99,226,20,330,223
1539048855,person,0,0.99,228,19,343,223
1539048855,person,0,0.98,229,18,339,223
1539048855,person,0,0.97,231,16,351,223
1539048855,person,0,0.96,232,15,364,224
1539048855,person,0,0.98,231,15,360,224
1539048855,person,0,0.99,233,15,361,223
1539048855,person,0,0.98,233,14,363,223
1539048855,person,0,0.98,235,14,362,223
1539048855,person,0,0.97,235,12,366,223
1539048855,person,0,0.99,236,13,355,222
1539048855,person,0,0.98,234,13,371,224
1539048855,person,0,0.94,235,11,368,224
1539048855,person,0,0.97,236,10,366,223
1539048855,person,0,0.95,238,8,362,224
1539048856,person,1,0.93,237,7,368,225
1539048856,person,1,0.96,233,6,364,223
1539048856,person,1,0.93,234,4,362,220
1539048856,person,1,0.89,237,4,360,220
1539048856,person,0,0.82,242,3,376,222
1539048856,person,1,0.80,243,3,386,221
1539048856,person,1,0.51,253,1,401,222
1539048856,person,1,0.83,263,0,399,222
1539048856,person,1,0.96,268,2,398,220
1539048856,person,1,0.95,269,0,399,208
1539048856,person,1,0.90,269,2,396,222
1539048856,person,1,0.87,268,1,396,222
1539048856,person,1,0.85,273,0,395,223
1539048856,person,1,0.71,264,1,396,222
1539048857,person,1,0.70,272,0,395,223
1539048857,person,1,0.54,258,2,394,223
1539048857,person,0,0.70,265,-1,395,223
1539048857,person,1,0.65,277,0,395,223
1539048857,person,1,0.71,273,7,390,221
1539048857,person,1,0.53,269,10,385,222
1539048858,person,1,0.77,238,17,346,222
1539048858,person,0,0.92,238,20,335,223
1539048858,person,0,0.98,228,23,326,225
1539048858,person,1,0.96,224,25,315,223
1539048858,person,0,0.97,214,23,304,224
1539048858,person,1,0.96,208,19,300,223
1539048858,person,1,0.86,206,18,296,215
1539048858,person,0,0.58,177,12,291,226
1539048858,person,0,0.79,179,10,288,226
1539048858,person,0,0.68,172,10,279,225
1539048858,person,0,0.67,175,12,281,226
1539048858,person,0,0.78,175,14,277,223
1539048859,person,0,0.90,171,11,281,225
1539048859,person,0,0.99,164,14,275,222
1539048859,person,0,0.95,163,15,280,223
1539048859,person,0,0.95,165,13,283,224
1539048859,person,0,0.76,168,15,287,224
1539048859,person,0,0.95,162,14,289,224
1539048859,person,0,0.99,158,13,290,224
1539048859,person,0,0.97,162,13,287,225
1539048859,person,0,0.99,160,10,282,225
1539048859,person,0,0.99,162,9,282,225
1539048859,person,0,1.00,158,11,275,222
1539048859,person,0,1.00,152,6,277,225
1539048859,person,1,0.99,154,3,277,226
1539048859,person,1,0.99,150,3,275,225
1539048859,person,1,0.99,131,1,271,222
1539048860,person,1,1.00,118,3,260,222
1539048860,person,1,0.99,115,1,255,224
1539048860,person,1,0.99,109,2,242,224
1539048860,person,1,0.98,106,2,222,225
1539048860,person,2,0.63,57,0,202,222
1539048860,person,2,0.82,44,0,200,223
1539048860,person,1,0.99,11,0,205,223
1539048860,person,1,0.98,3,0,202,223
1539048860,person,1,1.00,3,0,202,223
1539048860,person,1,0.99,4,0,203,223
1539048860,person,1,0.99,6,-1,202,223
1539048860,person,1,0.93,3,0,206,223
1539048861,person,1,0.93,4,0,208,224
1539048861,person,2,0.90,5,0,213,224
1539048861,person,2,0.79,2,0,225,226
1539048861,person,2,0.68,-2,1,231,217
1539048861,person,2,0.78,4,1,254,224
1539048861,person,1,0.86,5,2,255,224
1539048861,person,1,0.97,4,1,258,224
1539048861,person,1,0.98,7,0,282,224
1539048861,person,1,0.83,11,2,283,223
1539048861,person,1,0.92,15,1,283,223
1539048861,person,1,0.94,10,1,284,223
1539048861,person,1,0.94,7,1,295,224
1539048861,person,1,0.97,6,1,290,224
1539048861,person,1,0.98,6,0,301,224
1539048861,person,1,0.99,7,1,287,223
1539048862,person,1,0.99,4,1,296,224
1539048862,person,1,0.99,3,1,297,223
1539048862,person,1,0.98,2,2,299,223
1539048862,person,1,0.99,2,1,307,223
1539048862,person,1,1.00,0,0,312,224
1539048862,person,1,1.00,2,1,306,224
1539048862,person,1,1.00,2,1,303,224
1539048862,person,1,1.00,0,0,302,224
1539048862,person,1,1.00,0,0,301,224
1539048862,person,1,1.00,0,0,302,225
1539048862,person,1,1.00,0,0,299,224
1539048862,person,1,1.00,0,0,296,224
1539048862,person,1,1.00,0,0,297,224
1539048862,person,1,1.00,0,0,299,225
1539048863,person,1,1.00,0,0,301,225
1539048863,person,1,1.00,0,0,299,225
1539048863,person,1,1.00,0,0,301,225
1539048863,person,1,1.00,0,0,301,224
1539048863,person,1,1.00,0,0,304,224
1539048863,person,1,1.00,0,1,303,224
1539048863,person,1,1.00,1,1,307,224
1539048863,person,1,0.99,1,1,309,224
1539048863,person,1,0.99,1,1,309,224
1539048863,person,2,0.59,0,1,327,224
1539048863,person,1,0.82,1,0,304,223
1539048863,person,1,0.98,1,1,305,224
1539048863,person,1,0.97,1,1,304,223
1539048863,person,1,0.99,1,1,301,224
1539048864,person,1,0.99,1,1,307,224
1539048864,person,1,0.93,0,0,314,224
1539048864,person,1,0.99,0,1,320,224
1539048864,person,1,0.98,0,1,320,224
1539048864,person,2,0.55,0,1,326,223
1539048864,person,1,0.99,2,0,291,224
1539048864,person,1,0.99,2,0,292,224
1539048864,person,1,0.98,6,0,282,224
1539048864,person,1,0.98,4,1,269,224
1539048864,person,1,0.96,3,1,258,224
1539048864,person,1,0.93,3,1,251,225
1539048864,person,1,0.95,-2,0,232,228
1539048865,person,1,0.62,0,-1,224,225
1539048865,person,2,0.54,2,1,215,222
1539048866,person,1,0.77,36,1,287,224
1539048866,person,1,0.81,28,0,289,225
1539048866,person,1,0.56,5,1,318,224
1539048866,person,1,0.97,1,1,303,224
1539048866,person,1,0.89,1,0,315,225
1539048867,person,1,0.97,0,0,307,225
1539048867,person,1,0.92,1,1,303,224
1539048867,person,1,0.91,23,0,261,224
1539048867,person,1,0.88,35,-1,257,224
1539048867,person,1,0.64,55,1,236,223
1539048867,person,1,0.63,42,1,257,225
1539048867,person,1,0.78,52,0,258,225
1539048867,person,2,0.74,35,1,272,224
1539048867,person,1,0.78,14,0,289,225
1539048867,person,1,0.67,8,0,349,224
1539048867,person,1,0.85,3,0,311,225
1539048868,person,0,0.99,62,11,382,224
1539048868,person,0,0.99,98,24,383,225
1539048868,person,0,0.99,121,24,371,226
1539048868,person,0,0.93,141,17,372,224
1539048868,person,0,0.90,157,17,372,223
1539048868,person,0,0.95,163,13,369,225
1539048868,person,0,0.97,169,14,382,224
1539048868,person,0,0.99,169,23,384,224
1539048868,person,0,0.99,167,24,385,224
1539048868,person,0,0.99,162,27,385,223
1539048868,person,0,0.99,144,32,384,223
1539048868,person,0,0.99,135,32,384,224
1539048868,person,0,0.99,118,35,370,225
1539048869,person,0,1.00,106,35,367,224
1539048869,person,0,0.99,131,34,365,225
1539048869,person,0,0.99,128,35,363,225
1539048869,person,0,0.99,115,32,358,224
1539048869,person,0,0.99,118,29,354,225
1539048869,person,0,0.99,117,26,351,224
1539048869,person,0,0.99,118,22,346,224
1539048869,person,0,0.99,109,17,343,224
1539048869,person,0,0.99,117,12,344,225
1539048869,person,0,0.99,133,6,336,226
1539048869,person,0,1.00,124,1,330,227
1539048869,person,0,1.00,114,0,325,226
1539048869,person,0,1.00,100,0,321,225
1539048869,person,0,1.00,98,0,320,225
1539048870,person,0,1.00,91,0,317,225
1539048870,person,0,1.00,90,0,319,225
1539048870,person,0,1.00,88,0,318,225
1539048870,person,0,1.00,87,0,315,225
1539048870,person,0,1.00,86,1,318,226
1539048870,person,0,1.00,82,1,320,226
1539048870,person,0,1.00,81,1,320,226
1539048870,person,0,1.00,80,0,323,225
1539048870,person,0,1.00,74,0,330,226
1539048870,person,0,1.00,78,0,346,226
1539048870,person,0,1.00,81,0,341,224
1539048870,person,0,1.00,79,0,343,224
1539048870,person,0,1.00,81,0,351,225
1539048870,person,0,1.00,74,1,359,225
1539048871,person,0,1.00,86,0,352,225
1539048871,person,0,1.00,91,0,344,225
1539048871,person,0,1.00,107,0,349,225
1539048871,person,0,1.00,108,0,356,224
1539048871,person,0,0.99,104,0,362,223
1539048871,person,0,1.00,111,-1,358,224
1539048871,person,0,1.00,108,0,363,224
1539048871,person,0,0.99,106,0,364,224
1539048871,person,1,0.80,104,0,366,225
1539048871,person,0,0.98,109,0,367,224
1539048871,person,1,0.95,105,0,369,225
1539048871,person,1,0.62,105,-1,375,225
1539048871,person,1,0.77,90,-1,385,226
1539048871,person,1,0.65,92,0,386,226
1539048872,person,1,0.82,84,0,390,224
1539048872,person,0,0.98,74,0,385,226
1539048872,person,0,1.00,74,0,398,225
1539048872,person,0,1.00,75,0,394,225
1539048872,person,0,1.00,81,1,394,225
1539048872,person,0,0.99,70,1,397,224
1539048872,person,0,0.99,73,0,398,225
1539048872,person,0,0.99,69,1,397,224
1539048872,person,0,0.99,71,1,398,224
1539048872,person,0,0.99,67,0,399,225
1539048872,person,0,0.97,63,1,396,224
1539048872,person,0,0.98,64,1,395,225
1539048872,person,0,0.99,62,2,387,225
1539048872,person,0,1.00,57,2,386,224
1539048873,person,0,1.00,59,2,385,225
1539048873,person,0,1.00,56,2,385,224
1539048873,person,0,1.00,60,2,382,224
1539048873,person,0,1.00,61,2,382,224
1539048873,person,0,1.00,59,2,387,224
1539048873,person,0,1.00,65,1,390,224
1539048873,person,0,0.99,64,1,392,223
1539048873,person,0,0.98,63,0,395,223
1539048873,person,0,0.98,63,1,396,223
1539048873,person,0,1.00,66,0,395,224
1539048873,person,0,0.99,63,0,396,224
1539048873,person,0,0.99,61,0,395,224
1539048873,person,0,0.99,57,1,391,224
1539048873,person,0,1.00,63,1,395,224
1539048874,person,0,1.00,58,2,392,224
1539048874,person,0,1.00,60,2,387,224
1539048874,person,0,1.00,60,2,390,225
1539048874,person,0,0.99,61,3,393,225
1539048874,person,0,0.99,63,2,394,225
1539048874,person,0,1.00,64,2,396,225
1539048874,person,0,0.99,60,2,398,225
1539048874,person,0,0.99,61,2,395,226
1539048874,person,0,0.99,61,2,394,225
1539048874,person,0,1.00,63,2,393,226
1539048874,person,0,1.00,67,1,391,225
1539048874,person,0,1.00,63,1,393,225
1539048874,person,0,1.00,61,1,391,226
1539048874,person,0,1.00,67,1,390,225
1539048875,person,0,1.00,70,1,390,226
1539048875,person,0,1.00,81,0,383,225
1539048875,person,0,1.00,95,0,376,225
1539048875,person,0,1.00,98,0,377,224
1539048875,person,0,1.00,97,0,378,224
1539048875,person,0,1.00,104,0,376,225
1539048875,person,0,1.00,110,0,377,224
1539048875,person,0,1.00,99,15,382,224
1539048875,person,0,1.00,100,20,380,225
1539048875,person,0,1.00,91,33,378,224
1539048875,person,0,1.00,112,36,375,225
1539048875,person,0,1.00,110,36,378,225
1539048875,person,0,1.00,115,35,375,225
1539048875,person,0,1.00,102,33,376,224
1539048875,person,0,1.00,104,32,376,224
1539048876,person,0,1.00,111,30,375,225
1539048876,person,0,1.00,103,27,377,225
1539048876,person,0,1.00,109,26,376,225
1539048876,person,0,1.00,113,25,375,226
1539048876,person,0,1.00,107,24,374,225
1539048876,person,0,1.00,106,23,376,225
1539048876,person,0,1.00,103,23,377,224
1539048876,person,0,1.00,102,23,379,225
1539048876,person,0,1.00,97,23,378,224
1539048876,person,0,1.00,97,25,378,225
1539048876,person,0,1.00,94,25,379,224
1539048876,person,0,1.00,94,25,378,224
1539048876,person,0,1.00,89,26,380,224
1539048877,person,0,1.00,100,27,381,224
1539048877,person,0,1.00,102,26,375,225
1539048877,person,0,1.00,102,25,377,224
1539048877,person,0,1.00,108,26,377,225
1539048877,person,0,1.00,108,26,382,225
1539048877,person,0,1.00,106,25,378,225
1539048877,person,1,1.00,105,26,378,225
1539048877,person,0,1.00,98,25,379,225
1539048877,person,0,1.00,86,26,382,225
1539048877,person,1,1.00,90,24,381,225
1539048877,person,0,1.00,89,22,380,225
1539048877,person,0,1.00,94,22,382,225
1539048877,person,0,1.00,92,20,386,224
1539048877,person,0,1.00,94,20,388,224
1539048877,person,0,1.00,90,17,389,224
1539048878,person,0,1.00,85,12,397,223
1539048878,person,0,1.00,103,7,394,223
1539048878,person,0,1.00,111,2,394,224
1539048878,person,0,1.00,109,1,394,224
1539048878,person,0,1.00,104,1,395,224
1539048878,person,0,1.00,100,1,396,224
1539048878,person,0,1.00,105,1,396,224
1539048878,person,0,1.00,103,1,396,224
1539048878,person,0,1.00,95,0,383,224
1539048878,person,0,1.00,98,0,383,224
1539048878,person,0,1.00,96,0,385,224
1539048878,person,0,1.00,89,0,381,224
1539048878,person,0,1.00,95,0,379,224
1539048878,person,0,1.00,90,0,381,224
1539048879,person,0,1.00,90,0,382,224
1539048879,person,0,1.00,92,0,383,224
1539048879,person,0,1.00,90,0,382,224
1539048879,person,0,1.00,91,0,382,224
1539048879,person,0,1.00,94,0,382,224
1539048879,person,0,1.00,90,0,380,225
1539048879,person,0,1.00,92,0,380,225
1539048879,person,0,1.00,90,0,378,224
1539048879,person,0,1.00,86,0,377,224
