ts,label,id,confidence,startX,startY,endX,endY
1538685395,videostart,0,0,0,0,0,0
1538685395,person,0,0.93,88,0,392,224
1538685396,person,0,0.99,59,1,397,224
1538685396,person,0,0.98,53,1,396,224
1538685396,person,0,0.99,59,1,396,224
1538685396,person,0,0.99,73,0,395,224
1538685396,person,1,0.99,77,0,395,224
1538685396,person,0,1.00,90,0,397,224
1538685396,person,0,1.00,92,0,397,224
1538685396,person,0,0.99,79,0,397,224
1538685396,person,1,0.99,80,0,397,224
1538685396,person,0,0.99,55,0,396,224
1538685396,person,0,0.98,30,1,395,224
1538685396,person,0,0.99,85,0,397,225
1538685396,person,0,1.00,84,0,398,224
1538685396,person,0,0.99,92,0,398,224
1538685396,person,0,0.99,93,1,396,224
1538685396,person,0,1.00,96,0,398,224
1538685396,person,0,1.00,97,0,397,224
1538685397,person,0,0.99,96,1,396,224
1538685397,person,0,0.99,91,0,397,224
1538685397,person,0,1.00,102,2,395,223
1538685397,person,0,0.99,93,3,395,223
1538685397,person,0,0.99,97,5,395,223
1538685397,person,0,0.97,99,7,393,222
1538685397,person,0,0.99,100,3,395,223
1538685397,person,0,0.99,109,3,393,223
1538685397,person,0,0.99,112,3,392,223
1538685397,person,0,0.99,114,2,387,223
1538685397,person,0,0.99,120,2,376,224
1538685397,person,0,0.99,120,2,375,224
1538685397,person,0,0.99,114,-1,373,224
1538685397,person,0,1.00,115,0,364,224
1538685397,person,0,1.00,115,1,364,224
1538685397,person,0,1.00,115,0,363,224
1538685397,person,0,1.00,115,2,364,224
1538685397,person,0,0.99,115,0,368,224
1538685397,person,0,1.00,116,1,367,224
1538685398,person,0,0.99,117,0,368,224
1538685398,person,0,0.99,115,-1,369,224
1538685398,person,0,1.00,114,0,369,224
1538685398,person,0,1.00,116,2,372,224
1538685398,person,0,1.00,116,2,373,224
1538685398,person,0,1.00,112,2,374,224
1538685398,person,0,1.00,113,2,373,224
1538685398,person,0,1.00,113,2,372,224
1538685398,person,0,1.00,113,3,372,224
1538685398,person,0,1.00,111,0,370,224
1538685398,person,0,1.00,110,0,368,224
1538685398,person,0,1.00,111,3,372,224
1538685398,person,0,1.00,110,-1,369,224
1538685398,person,0,1.00,110,-1,370,224
1538685398,person,0,1.00,109,0,370,224
1538685398,person,0,1.00,109,-1,369,224
1538685398,person,0,0.99,108,0,371,224
1538685398,person,0,0.99,108,-1,370,224
1538685399,person,0,1.00,108,0,370,224
1538685399,person,0,0.99,108,-1,371,224
1538685399,person,0,1.00,109,-1,371,224
1538685399,person,0,1.00,109,-1,371,224
1538685399,person,0,0.99,110,-1,370,224
1538685399,person,0,0.99,109,-1,369,224
1538685399,person,0,0.99,104,0,370,224
1538685399,person,0,0.99,104,3,375,224
1538685399,person,0,1.00,101,4,375,224
1538685399,person,0,0.99,103,3,375,224
1538685399,person,0,1.00,102,4,375,224
1538685399,person,0,1.00,101,0,372,223
1538685399,person,0,0.99,101,3,375,224
1538685399,person,0,1.00,101,3,374,224
1538685399,person,0,1.00,101,0,372,223
1538685399,person,0,0.99,106,3,374,224
1538685399,person,0,0.99,106,3,373,224
1538685399,person,0,1.00,103,0,371,223
1538685399,person,0,1.00,102,0,370,224
1538685400,person,0,1.00,102,0,371,223
1538685400,person,0,1.00,103,0,369,223
1538685400,person,0,0.99,103,0,369,224
1538685400,person,0,1.00,106,0,367,224
1538685400,person,0,1.00,107,0,364,223
1538685400,person,0,1.00,108,0,363,223
1538685400,person,0,1.00,107,0,361,224
1538685400,person,0,1.00,108,0,361,224
1538685400,person,0,1.00,110,0,361,224
1538685400,person,0,1.00,107,0,360,224
1538685400,person,0,1.00,108,0,360,224
1538685400,person,0,1.00,109,-1,361,224
1538685400,person,0,1.00,105,-1,359,224
1538685400,person,0,1.00,106,0,359,224
1538685400,person,0,1.00,105,0,357,224
1538685400,person,0,1.00,104,0,354,224
1538685400,person,0,1.00,105,0,355,224
1538685400,person,0,1.00,104,0,354,224
1538685401,person,0,1.00,106,0,355,224
1538685401,person,0,1.00,110,-1,356,224
1538685401,person,0,1.00,113,-1,362,225
1538685401,person,0,1.00,111,-1,366,224
1538685401,person,0,1.00,120,1,372,225
1538685401,person,0,0.99,124,4,379,223
1538685401,person,0,0.98,127,6,389,223
1538685401,person,0,0.98,133,7,394,223
1538685401,person,0,0.99,139,3,397,223
1538685401,person,0,0.99,150,3,398,223
1538685401,person,0,0.99,155,2,397,224
1538685401,person,0,1.00,158,1,398,224
1538685401,person,0,0.99,159,3,399,224
1538685401,person,1,0.99,178,0,398,223
1538685401,person,1,0.99,183,-2,399,225
1538685401,person,0,0.99,185,0,400,225
1538685401,person,0,0.99,189,0,400,225
1538685401,person,0,0.99,188,0,401,225
1538685401,person,0,0.99,187,-1,400,225
1538685402,person,0,1.00,189,-1,401,225
1538685402,person,0,1.00,188,-1,401,225
1538685402,person,0,1.00,191,-1,401,225
1538685402,person,0,1.00,192,0,402,225
1538685402,person,0,1.00,195,0,401,225
1538685402,person,0,1.00,197,0,401,225
1538685402,person,0,1.00,198,0,402,225
1538685402,person,0,1.00,203,1,401,225
1538685402,person,0,1.00,206,2,400,225
1538685402,person,0,1.00,209,2,399,225
1538685402,person,0,1.00,209,2,399,225
1538685402,person,0,1.00,212,2,399,225
1538685402,person,0,0.99,214,3,399,225
1538685402,person,0,1.00,219,4,401,224
1538685402,person,0,0.99,220,4,401,225
1538685402,person,0,0.99,222,3,401,225
1538685402,person,0,0.99,223,3,401,225
1538685402,person,0,0.97,227,2,401,225
1538685402,person,0,0.99,231,4,402,225
1538685403,person,0,0.99,232,4,402,225
1538685403,person,0,0.98,233,4,401,225
1538685403,person,0,0.97,235,5,401,225
1538685403,person,0,0.97,238,4,401,225
1538685403,person,0,0.93,241,2,400,224
1538685403,person,0,0.90,247,5,400,223
1538685403,person,0,0.89,251,8,399,223
1538685403,person,0,0.85,252,11,399,223
1538685403,person,0,0.84,255,11,399,223
1538685403,person,0,0.83,255,10,399,223
1538685403,person,0,0.83,256,13,398,223
1538685403,person,0,0.85,257,13,399,223
1538685403,person,0,0.84,259,14,398,223
1538685403,person,0,0.85,259,15,398,223
1538685403,person,0,0.92,259,15,398,223
1538685403,person,0,0.92,259,14,399,223
1538685403,person,0,0.89,254,11,399,222
