ts,label,id,confidence,startX,startY,endX,endY1538161193,None,videostart,0,0,0,0,0
1538161196,face,0,0.60,168,-1,252,85
1538161196,face,0,0.69,169,-1,251,84
1538161196,face,0,0.54,171,0,251,85
1538161197,face,0,0.88,177,13,240,105
1538161197,face,0,0.95,176,13,240,108
1538161197,face,0,0.98,177,14,238,107
1538161197,face,0,0.98,178,15,239,111
1538161197,face,0,0.99,178,18,238,111
1538161197,face,0,1.00,179,20,238,111
1538161197,face,0,1.00,181,23,239,110
1538161197,face,0,1.00,183,24,239,109
1538161197,face,0,1.00,183,25,239,109
1538161197,face,0,0.99,183,25,239,108
1538161197,face,0,0.96,186,26,241,107
1538161197,face,0,0.95,185,26,241,110
1538161197,face,0,0.99,187,26,244,112
1538161197,face,0,0.99,187,26,244,112
1538161197,face,0,1.00,191,27,244,110
1538161198,face,0,1.00,193,27,245,112
1538161198,face,0,1.00,194,26,247,113
1538161198,face,0,1.00,195,25,249,112
1538161198,face,0,1.00,197,27,250,110
1538161198,face,0,1.00,198,27,251,110
1538161198,face,0,1.00,199,27,253,110
1538161198,face,0,1.00,202,27,254,108
1538161198,face,0,1.00,202,27,255,109
1538161198,face,0,1.00,204,27,256,111
1538161198,face,0,1.00,204,28,256,109
1538161198,face,0,1.00,204,27,257,111
1538161198,face,0,1.00,204,28,258,110
1538161198,face,0,1.00,205,28,259,110
1538161198,face,0,0.99,204,28,260,109
1538161198,face,0,0.99,204,28,260,109
1538161198,face,0,0.99,204,28,260,109
1538161198,face,0,0.99,204,28,260,109
1538161198,face,0,0.99,204,29,260,109
1538161198,face,0,1.00,204,28,259,108
1538161198,face,0,1.00,204,28,258,109
1538161198,face,0,1.00,203,28,258,108
1538161198,face,0,1.00,203,28,257,108
1538161198,face,0,1.00,202,27,257,106
1538161198,face,0,1.00,202,28,256,107
1538161199,face,0,1.00,201,29,253,106
1538161199,face,0,1.00,199,29,254,109
1538161199,face,0,1.00,198,28,253,109
1538161199,face,0,1.00,197,27,251,108
1538161199,face,0,0.99,196,28,250,109
1538161199,face,0,1.00,192,26,249,107
1538161199,face,0,0.99,192,24,249,107
1538161199,face,0,1.00,192,23,248,109
1538161199,face,0,0.99,188,24,247,106
1538161199,face,0,1.00,186,23,246,105
1538161199,face,0,0.99,183,22,245,105
1538161199,face,0,0.98,182,22,244,105
1538161199,face,0,0.97,182,22,243,106
1538161199,face,0,0.96,184,22,245,105
1538161199,face,0,0.98,183,21,243,105
1538161199,face,0,0.98,181,19,242,105
1538161199,face,0,0.99,181,19,241,105
1538161199,face,0,0.99,181,20,241,105
1538161199,face,0,0.99,181,20,241,105
1538161199,face,0,0.99,181,20,241,105
1538161199,face,0,0.98,181,19,241,105
1538161200,face,0,0.98,181,18,241,105
1538161200,face,0,0.98,181,18,242,105
1538161200,face,0,0.98,182,18,242,106
1538161200,face,0,0.96,182,19,243,106
1538161200,face,0,0.96,182,19,244,106
1538161200,face,0,0.96,182,19,244,105
1538161200,face,0,0.98,183,20,244,105
1538161200,face,0,0.99,183,19,243,106
1538161200,face,1,0.61,114,92,151,120
1538161200,face,0,0.99,183,19,242,106
1538161200,face,1,0.60,114,92,151,120
1538161200,face,0,0.99,184,20,242,105
1538161200,face,1,0.56,114,92,151,121
1538161200,face,0,0.99,184,19,242,106
1538161200,face,1,0.51,114,92,150,121
1538161200,face,0,0.99,184,19,242,106
1538161200,face,0,0.98,184,20,241,107
1538161200,face,0,0.98,184,20,242,106
1538161200,face,0,0.99,184,20,242,106
1538161200,face,0,0.99,184,20,242,106
1538161200,face,0,0.99,184,20,241,106
1538161200,face,0,0.99,184,20,241,106
1538161200,face,0,0.99,184,20,241,106
1538161200,face,0,0.99,184,19,241,107
1538161200,face,0,0.99,184,19,240,107
1538161201,face,0,0.99,184,19,240,107
1538161201,face,0,0.99,184,19,241,107
1538161201,face,0,0.99,184,19,240,107
1538161201,face,0,0.99,184,18,240,107
1538161201,face,0,0.99,183,19,240,106
1538161201,face,0,1.00,184,19,240,105
1538161201,face,0,1.00,183,19,240,105
1538161201,face,0,1.00,183,19,240,105
1538161201,face,0,1.00,183,19,240,105
1538161201,face,0,1.00,183,18,239,106
1538161201,face,0,1.00,183,19,239,106
1538161201,face,0,1.00,183,18,240,106
1538161201,face,0,1.00,183,19,239,106
1538161201,face,0,1.00,183,19,239,106
1538161201,face,0,1.00,183,19,239,106
1538161201,face,0,1.00,183,19,239,105
1538161201,face,0,1.00,183,19,240,105
1538161201,face,0,1.00,183,19,240,105
