source_file,timestamp,person_index,face_yaw,face_pitch,face_box_top,face_box_left
Measureyes_0924_01_response_0003.json,34117,57,,,,
Measureyes_0924_01_response_0003.json,34117,58,,,,
Measureyes_0924_01_response_0003.json,34200,32,11.8950881958008,4.68612289428711,0.348611116409302,0.552343726158142
Measureyes_0924_01_response_0003.json,34200,46,-36.693416595459,1.86062633991241,0.1875,0.0617187507450581
Measureyes_0924_01_response_0003.json,34200,57,,,,
Measureyes_0924_01_response_0003.json,34200,58,-48.5221519470215,-0.125850930809975,0.277777791023254,0.814843773841858
Measureyes_0924_01_response_0003.json,34242,46,,,,
Measureyes_0924_01_response_0003.json,34242,57,,,,
Measureyes_0924_01_response_0003.json,34242,58,,,,
Measureyes_0924_01_response_0003.json,34325,46,,,,
Measureyes_0924_01_response_0003.json,34325,57,,,,
Measureyes_0924_01_response_0003.json,34325,58,,,,
Measureyes_0924_01_response_0003.json,34409,58,,,,
Measureyes_0924_01_response_0003.json,34409,57,,,,
Measureyes_0924_01_response_0003.json,34409,46,-44.2374839782715,3.4181113243103,0.186111107468605,0.0632812529802322
Measureyes_0924_01_response_0003.json,34451,46,,,,
Measureyes_0924_01_response_0003.json,34451,52,,,,
Measureyes_0924_01_response_0003.json,34451,57,,,,
Measureyes_0924_01_response_0003.json,34451,58,,,,
Measureyes_0924_01_response_0003.json,34534,46,,,,
Measureyes_0924_01_response_0003.json,34534,57,,,,
Measureyes_0924_01_response_0003.json,34534,58,,,,
Measureyes_0924_01_response_0003.json,34576,46,-41.5193214416504,5.31116342544556,0.18472221493721,0.0625
Measureyes_0924_01_response_0003.json,34576,57,,,,
Measureyes_0924_01_response_0003.json,34576,58,,,,
Measureyes_0924_01_response_0003.json,34659,46,,,,
Measureyes_0924_01_response_0003.json,34659,57,,,,
Measureyes_0924_01_response_0003.json,34743,57,,,,
Measureyes_0924_01_response_0003.json,34743,58,,,,
Measureyes_0924_01_response_0003.json,34743,46,,,,
Measureyes_0924_01_response_0003.json,34784,58,-59.9092559814453,2.16087675094604,0.273611098527908,0.640625
Measureyes_0924_01_response_0003.json,34784,46,-43.1330032348633,-3.44838213920593,0.179166659712791,0.0453125014901161
Measureyes_0924_01_response_0003.json,34784,57,,,,
Measureyes_0924_01_response_0003.json,34868,46,,,,
Measureyes_0924_01_response_0003.json,34868,57,,,,
Measureyes_0924_01_response_0003.json,34868,58,,,,
Measureyes_0924_01_response_0003.json,34909,46,,,,
Measureyes_0924_01_response_0003.json,34909,57,,,,
Measureyes_0924_01_response_0003.json,34909,58,,,,
Measureyes_0924_01_response_0003.json,34951,46,,,,
Measureyes_0924_01_response_0003.json,34951,57,,,,
Measureyes_0924_01_response_0003.json,34951,58,,,,
Measureyes_0924_01_response_0003.json,34951,59,,,,
Measureyes_0924_01_response_0003.json,34993,57,,,,
Measureyes_0924_01_response_0003.json,34993,58,,,,
Measureyes_0924_01_response_0003.json,34993,46,,,,
Measureyes_0924_01_response_0003.json,35076,46,,,,
Measureyes_0924_01_response_0003.json,35076,57,,,,
Measureyes_0924_01_response_0003.json,35076,58,,,,
Measureyes_0924_01_response_0003.json,35160,46,,,,
Measureyes_0924_01_response_0003.json,35160,57,,,,
Measureyes_0924_01_response_0003.json,35160,58,,,,
Measureyes_0924_01_response_0003.json,35201,46,-63.021053314209,1.2080100774765,0.183333337306976,-0.0476562492549419
Measureyes_0924_01_response_0003.json,35201,57,,,,
Measureyes_0924_01_response_0003.json,35201,58,,,,
Measureyes_0924_01_response_0003.json,35285,46,,,,
Measureyes_0924_01_response_0003.json,35285,57,,,,
Measureyes_0924_01_response_0003.json,35285,58,,,,
Measureyes_0924_01_response_0003.json,35326,58,,,,
Measureyes_0924_01_response_0003.json,35326,57,,,,
Measureyes_0924_01_response_0003.json,35326,53,,,,
Measureyes_0924_01_response_0003.json,35326,46,,,,
Measureyes_0924_01_response_0003.json,35326,20,,,,
Measureyes_0924_01_response_0003.json,35410,20,,,,
Measureyes_0924_01_response_0003.json,35410,46,,,,
Measureyes_0924_01_response_0003.json,35410,53,,,,
Measureyes_0924_01_response_0003.json,35410,57,,,,
Measureyes_0924_01_response_0003.json,35410,58,,,,
Measureyes_0924_01_response_0003.json,35452,20,,,,
Measureyes_0924_01_response_0003.json,35452,46,,,,
Measureyes_0924_01_response_0003.json,35452,53,,,,
Measureyes_0924_01_response_0003.json,35452,57,,,,
Measureyes_0924_01_response_0003.json,35452,58,,,,
Measureyes_0924_01_response_0003.json,35535,58,,,,
Measureyes_0924_01_response_0003.json,35535,57,,,,
Measureyes_0924_01_response_0003.json,35535,20,,,,
Measureyes_0924_01_response_0003.json,35618,20,,,,
Measureyes_0924_01_response_0003.json,35618,53,,,,
Measureyes_0924_01_response_0003.json,35618,57,,,,
Measureyes_0924_01_response_0003.json,35618,58,,,,
Measureyes_0924_01_response_0003.json,35660,53,,,,
Measureyes_0924_01_response_0003.json,35660,57,,,,
Measureyes_0924_01_response_0003.json,35660,58,,,,
Measureyes_0924_01_response_0003.json,35660,59,,,,
Measureyes_0924_01_response_0003.json,35744,53,,,,
Measureyes_0924_01_response_0003.json,35744,57,,,,
Measureyes_0924_01_response_0003.json,35744,58,,,,
Measureyes_0924_01_response_0003.json,35744,59,,,,
Measureyes_0924_01_response_0003.json,35785,57,,,,
Measureyes_0924_01_response_0003.json,35785,58,,,,
Measureyes_0924_01_response_0003.json,35785,53,,,,
Measureyes_0924_01_response_0003.json,35869,58,,,,
Measureyes_0924_01_response_0003.json,35869,57,,,,
Measureyes_0924_01_response_0003.json,35869,53,,,,
Measureyes_0924_01_response_0003.json,35952,53,,,,
Measureyes_0924_01_response_0003.json,35952,57,,,,
Measureyes_0924_01_response_0003.json,35952,58,,,,
Measureyes_0924_01_response_0003.json,35994,57,,,,
Measureyes_0924_01_response_0003.json,35994,58,,,,
Measureyes_0924_01_response_0003.json,36077,20,,,,
Measureyes_0924_01_response_0003.json,36077,53,,,,
Measureyes_0924_01_response_0003.json,36077,57,,,,
Measureyes_0924_01_response_0003.json,36077,58,,,,
Measureyes_0924_01_response_0003.json,36077,59,,,,
Measureyes_0924_01_response_0003.json,36119,59,,,,
Measureyes_0924_01_response_0003.json,36119,57,,,,
Measureyes_0924_01_response_0003.json,36119,58,,,,
Measureyes_0924_01_response_0003.json,36119,20,,,,
Measureyes_0924_01_response_0003.json,36119,53,,,,
Measureyes_0924_01_response_0003.json,36202,53,,,,
Measureyes_0924_01_response_0003.json,36202,58,,,,
Measureyes_0924_01_response_0003.json,36202,59,,,,
Measureyes_0924_01_response_0003.json,36286,53,,,,
Measureyes_0924_01_response_0003.json,36286,58,,,,
Measureyes_0924_01_response_0003.json,36327,53,,,,
Measureyes_0924_01_response_0003.json,36327,58,,,,
Measureyes_0924_01_response_0003.json,36411,58,,,,
Measureyes_0924_01_response_0003.json,36411,60,,,,
Measureyes_0924_01_response_0003.json,36453,60,,,,
Measureyes_0924_01_response_0003.json,36453,53,,,,
Measureyes_0924_01_response_0003.json,36453,58,,,,
Measureyes_0924_01_response_0003.json,36536,58,,,,
Measureyes_0924_01_response_0003.json,36536,53,,,,
Measureyes_0924_01_response_0003.json,36619,53,,,,
Measureyes_0924_01_response_0003.json,36619,58,,,,
Measureyes_0924_01_response_0003.json,36661,53,,,,
Measureyes_0924_01_response_0003.json,36661,58,,,,
Measureyes_0924_01_response_0003.json,36745,58,,,,
Measureyes_0924_01_response_0003.json,36786,58,,,,
Measureyes_0924_01_response_0003.json,36870,58,,,,
Measureyes_0924_01_response_0003.json,36953,58,,,,
Measureyes_0924_01_response_0003.json,36953,59,,,,
Measureyes_0924_01_response_0003.json,36995,58,,,,
Measureyes_0924_01_response_0003.json,36995,59,,,,
Measureyes_0924_01_response_0003.json,37078,58,,,,
Measureyes_0924_01_response_0003.json,37078,59,,,,
Measureyes_0924_01_response_0003.json,37120,58,,,,
Measureyes_0924_01_response_0003.json,37203,58,,,,
Measureyes_0924_01_response_0003.json,37203,59,,,,
Measureyes_0924_01_response_0003.json,37287,20,,,,
Measureyes_0924_01_response_0003.json,37287,58,,,,
Measureyes_0924_01_response_0003.json,37328,20,,,,
Measureyes_0924_01_response_0003.json,37328,58,,,,
Measureyes_0924_01_response_0003.json,37412,20,,,,
Measureyes_0924_01_response_0003.json,37412,32,-30.2098941802979,-3.05452489852905,0.31527778506279,0.946093738079071
Measureyes_0924_01_response_0003.json,37412,58,,,,
Measureyes_0924_01_response_0003.json,37454,20,,,,
Measureyes_0924_01_response_0003.json,37454,32,,,,
Measureyes_0924_01_response_0003.json,37454,58,,,,
Measureyes_0924_01_response_0003.json,37537,59,,,,
Measureyes_0924_01_response_0003.json,37537,58,,,,
Measureyes_0924_01_response_0003.json,37537,60,,,,
Measureyes_0924_01_response_0003.json,37537,20,,,,
Measureyes_0924_01_response_0003.json,37537,32,,,,
Measureyes_0924_01_response_0003.json,37620,20,,,,
Measureyes_0924_01_response_0003.json,37620,32,,,,
Measureyes_0924_01_response_0003.json,37620,58,,,,
Measureyes_0924_01_response_0003.json,37620,59,,,,
Measureyes_0924_01_response_0003.json,37620,60,,,,
Measureyes_0924_01_response_0003.json,37662,20,,,,
Measureyes_0924_01_response_0003.json,37662,32,,,,
Measureyes_0924_01_response_0003.json,37662,59,,,,
Measureyes_0924_01_response_0003.json,37662,60,,,,
Measureyes_0924_01_response_0003.json,37746,20,,,,
Measureyes_0924_01_response_0003.json,37746,32,,,,
Measureyes_0924_01_response_0003.json,37746,60,,,,
Measureyes_0924_01_response_0003.json,37787,60,,,,
Measureyes_0924_01_response_0003.json,37787,32,-32.3390693664551,7.44184160232544,0.30972221493721,0.848437488079071
Measureyes_0924_01_response_0003.json,37787,20,,,,
Measureyes_0924_01_response_0003.json,37871,20,,,,
Measureyes_0924_01_response_0003.json,37871,32,,,,
Measureyes_0924_01_response_0003.json,37871,60,,,,
Measureyes_0924_01_response_0003.json,37954,20,,,,
Measureyes_0924_01_response_0003.json,37954,32,,,,
Measureyes_0924_01_response_0003.json,37954,60,,,,
Measureyes_0924_01_response_0003.json,37996,60,,,,
Measureyes_0924_01_response_0003.json,37996,20,,,,
Measureyes_0924_01_response_0003.json,37996,32,-46.6758651733398,2.88762068748474,0.3125,0.793749988079071
Measureyes_0924_01_response_0003.json,38079,20,,,,
Measureyes_0924_01_response_0003.json,38079,32,,,,
Measureyes_0924_01_response_0003.json,38079,59,,,,
Measureyes_0924_01_response_0003.json,38079,60,,,,
Measureyes_0924_01_response_0003.json,38121,60,,,,
Measureyes_0924_01_response_0003.json,38121,59,,,,
Measureyes_0924_01_response_0003.json,38121,32,,,,
Measureyes_0924_01_response_0003.json,38121,20,,,,
Measureyes_0924_01_response_0003.json,38204,20,,,,
Measureyes_0924_01_response_0003.json,38204,32,-45.2211456298828,0.135225519537926,0.300000011920929,0.735937476158142
Measureyes_0924_01_response_0003.json,38204,60,,,,
Measureyes_0924_01_response_0003.json,38288,20,,,,
Measureyes_0924_01_response_0003.json,38288,32,,,,
Measureyes_0924_01_response_0003.json,38288,60,,,,
Measureyes_0924_01_response_0003.json,38329,20,,,,
Measureyes_0924_01_response_0003.json,38329,32,,,,
Measureyes_0924_01_response_0003.json,38329,60,,,,
Measureyes_0924_01_response_0003.json,38413,20,,,,
Measureyes_0924_01_response_0003.json,38413,32,,,,
Measureyes_0924_01_response_0003.json,38413,60,,,,
Measureyes_0924_01_response_0003.json,38455,32,,,,
Measureyes_0924_01_response_0003.json,38455,60,,,,
Measureyes_0924_01_response_0003.json,38455,20,,,,
Measureyes_0924_01_response_0003.json,38538,20,,,,
Measureyes_0924_01_response_0003.json,38538,32,,,,
Measureyes_0924_01_response_0003.json,38538,60,,,,
Measureyes_0924_01_response_0003.json,38621,20,,,,
Measureyes_0924_01_response_0003.json,38621,32,-19.9113597869873,1.83297324180603,0.30694442987442,0.625
Measureyes_0924_01_response_0003.json,38663,20,,,,
Measureyes_0924_01_response_0003.json,38663,32,,,,
Measureyes_0924_01_response_0003.json,38747,20,,,,
Measureyes_0924_01_response_0003.json,38747,32,,,,
Measureyes_0924_01_response_0003.json,38747,59,,,,
Measureyes_0924_01_response_0003.json,38788,32,-3.69508957862854,4.10346174240112,0.305555552244186,0.58984375
Measureyes_0924_01_response_0003.json,38788,59,,,,
Measureyes_0924_01_response_0003.json,38788,20,,,,
Measureyes_0924_01_response_0003.json,38872,32,,,,
Measureyes_0924_01_response_0003.json,38872,20,,,,
Measureyes_0924_01_response_0003.json,38955,20,,,,
Measureyes_0924_01_response_0003.json,38955,32,,,,
Measureyes_0924_01_response_0003.json,38997,20,,,,
Measureyes_0924_01_response_0003.json,38997,32,-7.73740434646606,4.59586763381958,0.3125,0.541406273841858
Measureyes_0924_01_response_0003.json,39080,20,,,,
Measureyes_0924_01_response_0003.json,39080,32,,,,
Measureyes_0924_01_response_0003.json,39122,20,,,,
Measureyes_0924_01_response_0003.json,39122,32,,,,
Measureyes_0924_01_response_0003.json,39205,20,,,,
Measureyes_0924_01_response_0003.json,39205,32,-4.7564492225647,2.4179892539978,0.298611104488373,0.4921875
Measureyes_0924_01_response_0003.json,39205,53,,,,
Measureyes_0924_01_response_0003.json,39289,20,,,,
Measureyes_0924_01_response_0003.json,39289,32,,,,
Measureyes_0924_01_response_0003.json,39330,32,,,,
Measureyes_0924_01_response_0003.json,39330,20,,,,
Measureyes_0924_01_response_0003.json,39414,20,,,,
Measureyes_0924_01_response_0003.json,39414,32,-14.6324462890625,3.74201083183289,0.300000011920929,0.446093738079071
Measureyes_0924_01_response_0003.json,39456,20,,,,
Measureyes_0924_01_response_0003.json,39456,32,,,,
Measureyes_0924_01_response_0003.json,39456,34,,,,
Measureyes_0924_01_response_0003.json,39539,32,,,,
Measureyes_0924_01_response_0003.json,39539,34,,,,
Measureyes_0924_01_response_0003.json,39539,59,,,,
Measureyes_0924_01_response_0003.json,39622,32,-21.9435958862305,7.01901865005493,0.304166674613953,0.40234375
Measureyes_0924_01_response_0003.json,39622,34,,,,
Measureyes_0924_01_response_0003.json,39664,32,,,,
Measureyes_0924_01_response_0003.json,39664,34,,,,
Measureyes_0924_01_response_0003.json,39748,34,,,,
Measureyes_0924_01_response_0003.json,39789,34,,,,
Measureyes_0924_01_response_0003.json,39789,32,,,,
Measureyes_0924_01_response_0003.json,39873,32,,,,
Measureyes_0924_01_response_0003.json,39873,34,,,,
Measureyes_0924_01_response_0003.json,39956,32,,,,
Measureyes_0924_01_response_0003.json,39956,34,,,,
Measureyes_0924_01_response_0003.json,39998,32,,,,
Measureyes_0924_01_response_0003.json,39998,34,,,,
Measureyes_0924_01_response_0003.json,40081,32,,,,
Measureyes_0924_01_response_0003.json,40081,34,,,,
Measureyes_0924_01_response_0003.json,40123,32,,,,
Measureyes_0924_01_response_0003.json,40123,34,,,,
Measureyes_0924_01_response_0003.json,40206,32,29.3816547393799,4.99502992630005,0.320833325386047,0.159374997019768
Measureyes_0924_01_response_0003.json,40206,34,,,,
Measureyes_0924_01_response_0003.json,40290,34,,,,
Measureyes_0924_01_response_0003.json,40290,32,,,,
Measureyes_0924_01_response_0003.json,40331,34,,,,
Measureyes_0924_01_response_0003.json,40415,34,,,,
Measureyes_0924_01_response_0003.json,40457,34,,,,
Measureyes_0924_01_response_0003.json,40540,34,,,,
Measureyes_0924_01_response_0003.json,40623,20,,,,
Measureyes_0924_01_response_0003.json,40623,32,29.5905475616455,3.65067958831787,0.336111098527908,0.275781244039536
Measureyes_0924_01_response_0003.json,40623,34,,,,
Measureyes_0924_01_response_0003.json,40665,20,,,,
Measureyes_0924_01_response_0003.json,40665,34,,,,
Measureyes_0924_01_response_0003.json,40665,60,,,,
Measureyes_0924_01_response_0003.json,40749,60,,,,
Measureyes_0924_01_response_0003.json,40749,20,,,,
Measureyes_0924_01_response_0003.json,40749,34,,,,
Measureyes_0924_01_response_0003.json,40790,32,1.3634922504425,11.1507749557495,0.322222232818604,0.317968755960464
Measureyes_0924_01_response_0003.json,40790,34,,,,
Measureyes_0924_01_response_0003.json,40790,20,,,,
Measureyes_0924_01_response_0003.json,40874,20,,,,
Measureyes_0924_01_response_0003.json,40874,32,,,,
Measureyes_0924_01_response_0003.json,40874,34,,,,
Measureyes_0924_01_response_0003.json,40957,20,,,,
Measureyes_0924_01_response_0003.json,40957,32,,,,
Measureyes_0924_01_response_0003.json,40957,34,,,,
Measureyes_0924_01_response_0003.json,40999,20,,,,
Measureyes_0924_01_response_0003.json,40999,32,-1.81711661815643,7.80452680587769,0.333333343267441,0.377343744039536
Measureyes_0924_01_response_0003.json,40999,34,,,,
Measureyes_0924_01_response_0003.json,41082,32,,,,
Measureyes_0924_01_response_0003.json,41082,34,,,,
Measureyes_0924_01_response_0003.json,41124,32,,,,
Measureyes_0924_01_response_0003.json,41124,34,,,,
Measureyes_0924_01_response_0003.json,41207,34,-4.9262580871582,8.63763236999512,0.326388895511627,0.439843744039536
Measureyes_0924_01_response_0003.json,41207,32,,,,
Measureyes_0924_01_response_0003.json,41291,32,,,,
Measureyes_0924_01_response_0003.json,41291,34,,,,
Measureyes_0924_01_response_0003.json,41332,32,,,,
Measureyes_0924_01_response_0003.json,41332,34,,,,
Measureyes_0924_01_response_0003.json,41416,32,36.8824768066406,11.0396366119385,0.220833331346512,0.0335937514901161
Measureyes_0924_01_response_0003.json,41416,34,-9.08081531524658,7.31696891784668,0.324999988079071,0.491406261920929
Measureyes_0924_01_response_0003.json,41458,34,,,,
Measureyes_0924_01_response_0003.json,41458,59,,,,
Measureyes_0924_01_response_0003.json,41458,61,,,,
Measureyes_0924_01_response_0003.json,41541,34,,,,
Measureyes_0924_01_response_0003.json,41541,59,,,,
Measureyes_0924_01_response_0003.json,41541,61,,,,
Measureyes_0924_01_response_0003.json,41624,61,-24.9988746643066,11.0012884140015,0.301388889551163,0.021093750372529
Measureyes_0924_01_response_0003.json,41624,59,,,,
Measureyes_0924_01_response_0003.json,41624,32,68.1471252441406,-4.58421850204468,0.243055552244186,0.124218747019768
Measureyes_0924_01_response_0003.json,41624,34,5.4997992515564,11.0965728759766,0.337500005960464,0.545312523841858
Measureyes_0924_01_response_0003.json,41666,32,,,,
Measureyes_0924_01_response_0003.json,41666,34,,,,
Measureyes_0924_01_response_0003.json,41666,59,,,,
Measureyes_0924_01_response_0003.json,41666,61,,,,
Measureyes_0924_01_response_0003.json,41750,20,,,,
Measureyes_0924_01_response_0003.json,41750,32,,,,
Measureyes_0924_01_response_0003.json,41750,34,,,,
Measureyes_0924_01_response_0003.json,41750,61,,,,
Measureyes_0924_01_response_0003.json,41791,34,,,,
Measureyes_0924_01_response_0003.json,41791,20,,,,
Measureyes_0924_01_response_0003.json,41791,32,44.1894569396973,0.106880255043507,0.227777779102325,0.202343747019768
Measureyes_0924_01_response_0003.json,41875,61,,,,
Measureyes_0924_01_response_0003.json,41875,34,,,,
Measureyes_0924_01_response_0003.json,41875,32,,,,
Measureyes_0924_01_response_0003.json,41875,20,,,,
Measureyes_0924_01_response_0003.json,41958,20,,,,
Measureyes_0924_01_response_0003.json,41958,32,,,,
Measureyes_0924_01_response_0003.json,41958,34,,,,
Measureyes_0924_01_response_0003.json,41958,61,,,,
Measureyes_0924_01_response_0003.json,42000,61,,,,
Measureyes_0924_01_response_0003.json,42000,20,,,,
Measureyes_0924_01_response_0003.json,42000,34,6.01573753356934,12.1971168518066,0.324999988079071,0.635937511920929
Measureyes_0924_01_response_0003.json,42083,34,,,,
Measureyes_0924_01_response_0003.json,42083,61,,,,
Measureyes_0924_01_response_0003.json,42083,20,,,,
Measureyes_0924_01_response_0003.json,42125,34,,,,
Measureyes_0924_01_response_0003.json,42125,61,,,,
Measureyes_0924_01_response_0003.json,42125,20,,,,
Measureyes_0924_01_response_0003.json,42208,34,7.9443039894104,1.98271358013153,0.336111098527908,0.674218773841858
Measureyes_0924_01_response_0003.json,42208,59,,,,
Measureyes_0924_01_response_0003.json,42208,20,,,,
Measureyes_0924_01_response_0003.json,42208,61,,,,
Measureyes_0924_01_response_0003.json,42292,34,,,,
Measureyes_0924_01_response_0003.json,42292,20,,,,
Measureyes_0924_01_response_0003.json,42292,59,,,,
Measureyes_0924_01_response_0004.json,42292,61,,,,
Measureyes_0924_01_response_0004.json,42333,20,,,,
Measureyes_0924_01_response_0004.json,42333,34,,,,
Measureyes_0924_01_response_0004.json,42333,59,,,,
Measureyes_0924_01_response_0004.json,42333,61,,,,
Measureyes_0924_01_response_0004.json,42417,20,,,,
Measureyes_0924_01_response_0004.json,42417,34,-0.771321296691895,2.83969140052795,0.326388895511627,0.699999988079071
Measureyes_0924_01_response_0004.json,42417,60,,,,
Measureyes_0924_01_response_0004.json,42417,61,,,,
Measureyes_0924_01_response_0004.json,42459,20,,,,
Measureyes_0924_01_response_0004.json,42459,34,,,,
Measureyes_0924_01_response_0004.json,42459,60,,,,
Measureyes_0924_01_response_0004.json,42459,61,,,,
Measureyes_0924_01_response_0004.json,42542,61,,,,
Measureyes_0924_01_response_0004.json,42542,34,,,,
Measureyes_0924_01_response_0004.json,42542,32,,,,
Measureyes_0924_01_response_0004.json,42542,20,,,,
Measureyes_0924_01_response_0004.json,42625,20,,,,
Measureyes_0924_01_response_0004.json,42625,32,,,,
Measureyes_0924_01_response_0004.json,42625,34,-11.6661729812622,2.98149967193604,0.326388895511627,0.700781226158142
Measureyes_0924_01_response_0004.json,42667,20,,,,
Measureyes_0924_01_response_0004.json,42667,32,,,,
Measureyes_0924_01_response_0004.json,42667,34,,,,
Measureyes_0924_01_response_0004.json,42667,60,,,,
Measureyes_0924_01_response_0004.json,42751,20,,,,
Measureyes_0924_01_response_0004.json,42751,32,,,,
Measureyes_0924_01_response_0004.json,42751,34,,,,
Measureyes_0924_01_response_0004.json,42751,60,,,,
Measureyes_0924_01_response_0004.json,42792,60,,,,
Measureyes_0924_01_response_0004.json,42792,34,-16.8944473266602,0.00171082722954452,0.331944435834885,0.68359375
Measureyes_0924_01_response_0004.json,42792,20,,,,
Measureyes_0924_01_response_0004.json,42792,32,21.969705581665,15.2673034667969,0.284722208976746,0.0445312485098839
Measureyes_0924_01_response_0004.json,42876,32,,,,
Measureyes_0924_01_response_0004.json,42876,34,,,,
Measureyes_0924_01_response_0004.json,42876,60,,,,
Measureyes_0924_01_response_0004.json,42959,32,,,,
Measureyes_0924_01_response_0004.json,42959,34,,,,
Measureyes_0924_01_response_0004.json,42959,60,,,,
Measureyes_0924_01_response_0004.json,42959,61,,,,
Measureyes_0924_01_response_0004.json,43001,32,,,,
Measureyes_0924_01_response_0004.json,43001,34,-13.8304872512817,-1.10018372535706,0.331944435834885,0.6484375
Measureyes_0924_01_response_0004.json,43001,60,,,,
Measureyes_0924_01_response_0004.json,43001,61,,,,
Measureyes_0924_01_response_0004.json,43084,60,,,,
Measureyes_0924_01_response_0004.json,43084,61,,,,
Measureyes_0924_01_response_0004.json,43084,32,,,,
Measureyes_0924_01_response_0004.json,43084,34,,,,
Measureyes_0924_01_response_0004.json,43126,20,,,,
Measureyes_0924_01_response_0004.json,43126,32,,,,
Measureyes_0924_01_response_0004.json,43126,34,,,,
Measureyes_0924_01_response_0004.json,43126,60,,,,
Measureyes_0924_01_response_0004.json,43126,61,,,,
Measureyes_0924_01_response_0004.json,43209,61,,,,
Measureyes_0924_01_response_0004.json,43209,20,,,,
Measureyes_0924_01_response_0004.json,43209,32,,,,
Measureyes_0924_01_response_0004.json,43209,34,-22.4021034240723,-3.33238458633423,0.340277791023254,0.62109375
Measureyes_0924_01_response_0004.json,43293,34,,,,
Measureyes_0924_01_response_0004.json,43293,61,,,,
Measureyes_0924_01_response_0004.json,43293,20,,,,
Measureyes_0924_01_response_0004.json,43293,32,,,,
Measureyes_0924_01_response_0004.json,43334,34,,,,
Measureyes_0924_01_response_0004.json,43334,32,,,,
Measureyes_0924_01_response_0004.json,43334,20,,,,
Measureyes_0924_01_response_0004.json,43418,20,,,,
Measureyes_0924_01_response_0004.json,43418,32,14.7802953720093,16.4196510314941,0.280555546283722,0.2890625
Measureyes_0924_01_response_0004.json,43418,34,-29.5803909301758,-3.65813136100769,0.341666668653488,0.609375
Measureyes_0924_01_response_0004.json,43460,20,,,,
Measureyes_0924_01_response_0004.json,43460,32,,,,
Measureyes_0924_01_response_0004.json,43460,34,,,,
Measureyes_0924_01_response_0004.json,43543,20,,,,
Measureyes_0924_01_response_0004.json,43543,32,,,,
Measureyes_0924_01_response_0004.json,43543,34,,,,
Measureyes_0924_01_response_0004.json,43543,60,,,,
Measureyes_0924_01_response_0004.json,43626,60,,,,
Measureyes_0924_01_response_0004.json,43626,34,15.7198076248169,-2.33162450790405,0.337500005960464,0.623437523841858
Measureyes_0924_01_response_0004.json,43626,20,,,,
Measureyes_0924_01_response_0004.json,43626,32,,,,
Measureyes_0924_01_response_0004.json,43668,20,,,,
Measureyes_0924_01_response_0004.json,43668,32,,,,
Measureyes_0924_01_response_0004.json,43668,34,,,,
Measureyes_0924_01_response_0004.json,43668,60,,,,
Measureyes_0924_01_response_0004.json,43752,20,,,,
Measureyes_0924_01_response_0004.json,43752,32,,,,
Measureyes_0924_01_response_0004.json,43752,34,,,,
Measureyes_0924_01_response_0004.json,43752,60,,,,
Measureyes_0924_01_response_0004.json,43793,60,,,,
Measureyes_0924_01_response_0004.json,43793,20,,,,
Measureyes_0924_01_response_0004.json,43793,32,60.8163642883301,13.2992963790894,0.308333337306976,0.415625005960464
Measureyes_0924_01_response_0004.json,43793,34,3.46827697753906,1.44045150279999,0.329166680574417,0.642187476158142
Measureyes_0924_01_response_0004.json,43877,34,,,,
Measureyes_0924_01_response_0004.json,43877,60,,,,
Measureyes_0924_01_response_0004.json,43877,20,,,,
Measureyes_0924_01_response_0004.json,43877,32,,,,
Measureyes_0924_01_response_0004.json,43918,20,,,,
Measureyes_0924_01_response_0004.json,43918,32,,,,
Measureyes_0924_01_response_0004.json,43918,34,,,,
Measureyes_0924_01_response_0004.json,43918,60,,,,
Measureyes_0924_01_response_0004.json,44002,60,,,,
Measureyes_0924_01_response_0004.json,44002,59,,,,
Measureyes_0924_01_response_0004.json,44002,34,-2.88241934776306,3.67454195022583,0.31805557012558,0.678906261920929
Measureyes_0924_01_response_0004.json,44002,20,,,,
Measureyes_0924_01_response_0004.json,44002,32,38.8778686523438,-9.8438720703125,0.308333337306976,0.494531244039536
Measureyes_0924_01_response_0004.json,44085,20,,,,
Measureyes_0924_01_response_0004.json,44085,34,,,,
Measureyes_0924_01_response_0004.json,44085,59,,,,
Measureyes_0924_01_response_0004.json,44085,60,,,,
Measureyes_0924_01_response_0004.json,44127,60,,,,
Measureyes_0924_01_response_0004.json,44127,59,,,,
Measureyes_0924_01_response_0004.json,44127,20,,,,
Measureyes_0924_01_response_0004.json,44127,32,,,,
Measureyes_0924_01_response_0004.json,44127,34,,,,
Measureyes_0924_01_response_0004.json,44210,20,,,,
Measureyes_0924_01_response_0004.json,44210,32,,,,
Measureyes_0924_01_response_0004.json,44210,34,14.6526918411255,12.728253364563,0.31805557012558,0.728124976158142
Measureyes_0924_01_response_0004.json,44210,59,,,,
Measureyes_0924_01_response_0004.json,44210,60,,,,
Measureyes_0924_01_response_0004.json,44252,20,,,,
Measureyes_0924_01_response_0004.json,44252,32,,,,
Measureyes_0924_01_response_0004.json,44252,34,,,,
Measureyes_0924_01_response_0004.json,44252,59,,,,
Measureyes_0924_01_response_0004.json,44252,60,,,,
Measureyes_0924_01_response_0004.json,44335,60,,,,
Measureyes_0924_01_response_0004.json,44335,34,,,,
Measureyes_0924_01_response_0004.json,44335,59,,,,
Measureyes_0924_01_response_0004.json,44335,20,,,,
Measureyes_0924_01_response_0004.json,44335,32,,,,
Measureyes_0924_01_response_0004.json,44419,20,,,,
